Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Cadence,Max Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Training Stress Score®,Steps,Total Sets,Min Temp,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2021-04-20 15:20:28,false,"Henrico County Running","6.26","643","00:49:14","156","190","3.3","142","236","7:52","3:07","279","262","1.43","0.0","7,076","--","77.0","No","00:00:26.9","18","89.6","00:45:50","01:31:22","205","283"
Running,2021-04-19 15:19:24,false,"Henrico County Running","6.01","578","00:41:15","156","187","3.3","163","235","6:52","3:14","184","194","1.48","0.0","6,816","--","66.2","No","00:00:13.3","10","75.2","00:40:22","01:05:42","199","271"
Running,2021-04-17 11:41:28,false,"Henrico County Running","10.00","967","01:13:51","153","175","3.0","168","210","7:23","4:12","384","361","1.29","0.0","12,516","--","68.0","No","01:13:51","1","87.8","01:13:48","01:15:39","161","255"
Running,2021-04-16 15:32:03,false,"Henrico County Running","8.00","763","00:57:39","150","162","2.8","168","182","7:12","5:59","308","246","1.33","0.0","9,784","--","71.6","No","00:57:39","1","86.0","00:57:25","01:02:49","157","245"
Running,2021-04-14 15:37:05,false,"Henrico County Running","2.38","252","00:28:52","129","166","2.0","91","238","12:09","3:15","72","66","1.96","0.0","2,816","--","73.4","No","00:00:14.6","10","82.4","00:18:01","00:53:40","553","587"
Running,2021-04-13 15:34:12,false,"Henrico County Running","4.42","426","00:31:37","148","167","2.7","166","198","7:09","4:47","177","174","1.35","0.0","5,404","--","73.4","No","00:03:22.4","2","84.2","00:31:25","00:53:41","434","544"
Running,2021-04-12 15:32:54,false,"Henrico County Running","4.15","375","00:37:18","135","161","2.0","110","218","9:00","3:29","36","39","1.64","0.0","4,252","--","71.6","No","00:00:00.5","23","80.6","00:28:01","00:46:49","514","551"
Running,2021-04-10 06:41:29,false,"Running","8.20","724","00:59:11","150","183","2.8","157","210","7:13","4:00","30","49","1.42","0.0","9,538","--","77.0","No","00:00:03.7","21","84.2","00:54:00","01:11:50","-35","11"
Running,2021-04-09 07:44:51,false,"Running","3.01","293","00:22:34","145","153","2.3","166","172","7:30","6:47","10","16","1.29","0.0","3,756","--","80.6","No","00:22:34","1","82.4","00:22:30","00:22:34","-19","5"
Running,2021-04-08 07:35:46,false,"Running","7.00","722","00:52:39","157","186","3.0","159","215","7:31","4:04","131","62","1.32","0.0","8,534","--","78.8","No","00:00:48.5","18","86.0","00:51:29","01:12:13","-39","18"
Running,2021-04-07 06:26:48,false,"Running","4.00","390","00:29:59","147","161","2.6","167","174","7:30","6:27","--","16","1.29","0.0","5,024","--","75.2","No","00:29:59","1","82.4","00:29:53","00:32:39","14","85"
Running,2021-04-06 08:42:47,false,"Running","7.00","692","00:49:27","156","182","3.2","167","198","7:04","4:31","59","56","1.36","0.0","8,270","--","82.4","No","00:02:00.1","5","89.6","00:48:30","01:02:50","-6","20"
Running,2021-04-05 07:54:42,false,"Running","3.00","300","00:22:10","148","160","2.5","168","174","7:23","6:22","20","23","1.30","0.0","3,752","--","80.6","No","00:07:17.2","3","84.2","00:22:10","00:22:16","-12","9"
Running,2021-04-04 07:57:18,false,"Running","12.00","1,231","01:29:52","156","174","3.5","165","180","7:29","5:44","135","151","1.30","0.0","14,928","--","78.8","No","00:07:23.7","10","87.8","01:29:40","02:04:51","-17","14"
Running,2021-04-02 16:23:29,false,"Henrico County Running","6.00","569","00:41:10","153","163","3.0","171","189","6:51","5:06","207","171","1.37","0.0","7,074","--","55.4","No","00:41:10","1","68.0","00:41:08","00:41:17","153","238"
Running,2021-04-01 15:31:44,false,"Henrico County Running","4.41","322","00:37:21","131","166","2.1","121","213","8:28","3:34","43","59","1.62","0.0","4,738","--","53.6","No","00:02:00.6","12","64.4","00:28:47","00:52:15","94","134"
Running,2021-03-31 15:06:48,false,"Henrico County Running","5.25","534","00:34:04","169","183","3.6","167","186","6:30","4:56","69","125","1.49","0.0","5,822","--","64.4","No","00:00:11.8","3","77.0","00:33:25","00:36:18","102","160"
Running,2021-03-30 17:24:39,false,"Henrico County Running","1.31","140","00:10:11","148","159","2.1","162","175","7:45","6:44","23","36","1.28","0.0","1,680","--","77.0","No","00:10:11","1","80.6","00:10:02","00:10:11","114","148"
Running,2021-03-29 15:34:04,false,"Henrico County Running","8.48","474","00:55:14","130","178","3.0","88","226","6:31","1:09","279","367","8.15","0.0","5,058","--","68.0","No","00:00:14.6","11","86.0","00:41:09","00:59:05","150","293"
Running,2021-03-27 09:10:00,false,"Hanover County Running","7.09","698","01:00:59","152","189","3.2","142","231","8:36","3:14","210","262","1.32","0.0","8,996","--","68.0","No","00:00:06.4","38","78.8","00:57:56","01:34:50","87","180"
Running,2021-03-26 15:32:23,false,"Henrico County Running","2.80","296","00:31:28","133","178","2.0","100","234","11:15","3:10","39","36","1.32","0.0","3,278","--","84.2","No","00:00:16.8","18","93.2","00:22:51","00:47:12","357","381"
Running,2021-03-25 15:32:17,false,"Henrico County Running","8.18","853","01:08:56","156","191","3.9","138","219","8:25","4:13","295","328","1.33","0.0","9,748","--","77.0","No","00:00:16.9","5","86.0","00:59:47","01:28:19","240","375"
Running,2021-03-24 16:27:54,false,"Henrico County Running","1.71","154","00:10:00","161","174","2.2","177","203","5:51","5:38","66","66","1.55","0.0","1,778","--","64.4","No","00:10:00","1","68.0","00:09:59","00:10:00","302","327"
Running,2021-03-24 15:46:13,false,"Henrico County Running","0.76","73","00:04:54.6","156","165","1.4","171","184","6:30","6:00","20","20","1.45","0.0","862","--","68.0","No","00:04:54.6","1","73.4","00:04:54.6","00:04:54.6","283","303"
Running,2021-03-23 15:31:24,false,"Henrico County Running","6.02","577","01:07:54","130","175","2.9","84","215","11:17","1:20","272","197","3.32","0.0","6,134","--","69.8","No","00:00:13.4","10","80.6","00:44:27","01:18:23","197","327"
Running,2021-03-22 16:57:40,false,"Henrico County Running","4.00","375","00:28:14","147","162","2.6","167","186","7:04","5:34","108","79","1.37","0.0","4,790","--","69.8","No","00:28:14","1","80.6","00:28:14","00:30:01","157","220"
Running,2021-03-20 15:30:33,false,"Henrico County Running","12.02","1,139","01:28:16","151","182","2.9","168","199","7:21","5:39","423","410","1.31","0.0","14,948","--","60.8","No","01:28:16","1","80.6","01:27:34","01:49:34","161","234"
Running,2021-03-19 15:32:52,false,"Henrico County Running","5.17","406","00:48:08","128","167","1.9","109","222","9:18","3:46","56","79","1.70","0.0","5,610","--","55.4","No","00:01:02.8","26","64.4","00:37:05","01:09:07","184","217"
Running,2021-03-18 15:51:39,false,"Henrico County Running","4.44","438","00:30:42","153","169","3.0","169","193","6:55","5:05","187","161","1.38","0.0","5,238","--","60.8","No","00:30:42","1","77.0","00:30:13","00:34:38","161","236"
Running,2021-03-16 15:34:36,false,"Henrico County Running","4.44","465","00:41:44","141","172","2.8","130","227","9:23","3:35","161","167","1.30","0.0","5,610","--","50.0","No","00:00:01.2","11","60.8","00:34:35","00:47:14","222","288"
Running,2021-03-15 15:36:07,false,"Henrico County Running","5.98","525","00:39:27","153","180","3.2","159","237","6:36","3:06","174","184","1.65","0.0","6,436","--","53.6","No","00:00:02.1","12","69.8","00:36:42","01:00:15","201","274"
Running,2021-03-13 16:03:37,false,"Henrico County Running","8.00","763","00:53:58","156","170","3.1","169","213","6:45","5:21","249","253","1.41","0.0","9,244","--","66.2","No","00:53:58","1","77.0","00:53:10","00:59:49","155","228"
Running,2021-03-12 15:06:55,false,"Henrico County Running","5.77","593","01:00:00","140","185","2.1","101","229","10:23","3:27","85","79","1.53","0.0","6,748","--","69.8","No","00:00:14.8","26","77.0","00:47:10","01:06:59","306","358"
Running,2021-03-09 16:34:22,false,"Henrico County Running","0.82","105","00:07:41.0","150","160","1.8","108","217","9:21","3:36","16","16","1.81","0.0","930","--","73.4","No","00:00:16.3","9","78.8","00:05:44.5","00:07:41.0","293","318"
Running,2021-03-09 15:34:41,false,"Henrico County Running","4.48","449","00:31:23","154","175","3.0","170","190","7:00","5:22","148","151","1.35","0.0","5,378","--","71.6","No","00:03:28.7","2","86.0","00:31:18","00:54:25","220","325"
Running,2021-03-08 15:37:02,false,"Henrico County Running","6.03","572","00:45:33","152","183","3.3","156","225","7:33","3:31","200","203","1.36","0.0","7,116","--","60.8","No","00:00:01.2","15","73.4","00:42:25","00:51:24","203","275"
Running,2021-03-06 13:43:58,false,"Henrico County Running","12.00","1,178","01:24:12","158","174","3.3","171","185","7:01","5:46","397","348","1.34","0.0","14,486","--","59.0","No","00:20:50","4","77.0","01:24:10","01:34:51","140","237"
Running,2021-03-05 15:39:15,false,"Henrico County Running","5.15","494","00:45:28","139","169","2.1","120","232","8:50","3:42","85","85","1.54","0.0","5,748","--","51.8","No","00:00:06.1","16","62.6","00:35:57","00:56:11","226","256"
Running,2021-03-04 15:39:35,false,"Henrico County Running","6.72","597","00:46:54","152","184","3.4","160","229","6:59","3:18","115","171","1.42","0.0","7,638","--","64.4","No","00:00:14.4","11","71.6","00:44:27","01:06:37","180","303"
Running,2021-03-03 13:22:51,false,"Henrico County Running","8.00","804","00:56:43","155","178","3.0","169","193","7:05","5:44","259","220","1.35","0.0","9,680","--","64.4","No","00:56:43","1","84.2","00:56:42","01:03:01","168","236"
Running,2021-03-02 15:41:30,false,"Henrico County Running","5.74","636","00:47:54","156","192","3.2","125","242","8:21","3:21","180","141","1.57","0.0","6,386","--","51.8","No","00:00:02.9","26","73.4","00:38:00","00:56:37","177","231"
Running,2021-03-01 15:39:17,false,"Henrico County Running","6.49","641","00:56:57","145","182","3.4","129","227","8:47","2:36","223","233","1.37","0.0","7,560","--","59.0","No","00:00:07.7","18","75.2","00:46:54","00:58:36","182","262"
Running,2021-02-27 15:42:37,false,"Henrico County Running","6.00","576","00:45:31","147","166","2.5","165","203","7:35","4:42","233","226","1.28","0.0","7,662","--","59.0","No","00:45:31","1","75.2","00:45:27","00:46:02","134","225"
Running,2021-02-27 14:48:03,false,"Henrico County Running","6.01","620","00:44:57","152","167","3.0","167","176","7:29","6:16","220","249","1.29","0.0","7,548","--","59.0","No","00:00:00.7","2","77.0","00:44:55","00:45:29","131","223"
Running,2021-02-26 15:40:20,false,"Henrico County Running","4.86","486","00:39:26","146","186","3.0","138","236","8:07","3:28","62","89","1.52","0.0","5,602","--","50.0","No","00:00:13.9","23","68.0","00:32:24","00:47:45","219","269"
Running,2021-02-25 15:28:28,false,"Henrico County Running","6.00","575","00:39:23","162","183","3.3","170","215","6:34","4:00","197","187","1.43","0.0","6,818","--","62.6","No","00:00:34.5","11","84.2","00:39:20","00:40:54","160","234"
Running,2021-02-24 15:43:38,false,"Henrico County Running","5.87","602","00:39:12","162","182","3.6","172","186","6:40","5:41","161","167","1.40","0.0","6,806","--","69.8","No","00:03:32.2","2","78.8","00:38:59","00:53:44","241","350"
Running,2021-02-23 15:46:08,false,"Henrico County Running","7.37","749","01:01:11","151","186","3.2","135","240","8:18","3:13","161","200","1.48","0.0","8,642","--","66.2","No","00:00:13.3","20","77.0","00:54:12","01:12:30","274","343"
Running,2021-02-20 14:55:13,false,"Henrico County Running","11.00","1,018","01:18:21","154","185","3.4","169","213","7:07","4:26","472","463","1.33","0.0","13,220","--","51.8","No","00:00:58.5","31","80.6","01:18:05","01:35:52","131","238"
Running,2021-02-19 13:27:53,false,"Henrico County Running","4.01","381","00:29:24","146","167","2.5","162","215","7:20","3:58","167","164","1.35","0.0","4,856","--","51.8","No","00:00:15.7","12","77.0","00:29:19","00:30:03","161","233"
Running,2021-02-18 13:26:23,false,"Henrico County Running","3.00","282","00:23:50","138","150","2.0","162","187","7:57","6:51","138","138","1.25","0.0","3,906","--","51.8","No","00:23:50","1","75.2","00:23:50","00:24:20","161","227"
Running,2021-02-17 16:18:08,false,"Henrico County Running","8.00","780","01:02:46","155","191","3.3","152","240","7:51","4:04","197","210","1.33","0.0","9,664","--","48.2","No","00:01:08.4","11","73.4","00:57:21","01:09:17","176","259"
Running,2021-02-16 16:32:52,false,"Henrico County Running","1.00","60","00:05:04.6","134","149","0.7","190","220","5:04","3:52","--","3","1.67","0.0","952","--","57.2","No","00:05:04.6","1","64.4","00:05:04.6","00:05:04.6","264","268"
Running,2021-02-16 16:08:40,false,"Henrico County Running","1.04","117","00:09:42.4","138","152","1.3","131","180","9:19","6:08","3","20","1.32","0.0","1,302","--","59.0","No","00:09:42.4","1","66.2","00:07:33","00:09:42.4","258","302"
Running,2021-02-15 12:09:54,false,"Henrico County Running","6.00","577","00:45:03","149","178","2.8","161","236","7:31","3:49","246","210","1.31","0.0","7,326","--","51.8","No","00:01:11.5","14","75.2","00:44:42","00:46:56","161","259"
Running,2021-02-13 16:10:10,false,"Henrico County Running","11.00","965","01:18:39","147","181","3.0","165","221","7:09","4:24","564","528","1.35","0.0","13,192","--","46.4","No","00:00:36.1","11","73.4","01:16:54","01:45:53","148","230"
Running,2021-02-12 16:01:31,false,"Henrico County Running","2.46","255","00:17:58","152","164","2.4","167","201","7:19","4:44","89","102","1.31","0.0","3,012","--","48.2","No","00:00:17.3","12","51.8","00:17:52","00:18:15","176","238"
Running,2021-02-12 15:34:45,false,"Henrico County Running","3.55","350","00:25:28","149","163","2.5","169","183","7:11","6:17","157","131","1.32","0.0","4,340","--","50.0","No","00:25:28","1","80.6","00:25:28","00:26:26","160","234"
Running,2021-02-11 15:44:13,false,"Henrico County Running","3.00","289","00:21:31","147","160","2.3","166","180","7:10","6:08","141","138","1.36","0.0","3,618","--","50.0","No","00:21:31","1","80.6","00:21:27","00:22:23","159","232"
Running,2021-02-09 14:52:22,false,"Henrico County Running","3.00","293","00:19:47","155","174","2.8","170","190","6:36","4:58","112","121","1.44","0.0","3,394","--","64.4","No","00:19:47","1","77.0","00:19:38","00:22:02","-59","292"
Running,2021-02-08 15:17:08,false,"Henrico County Running","8.00","758","00:54:39","156","179","3.1","167","221","6:50","4:19","262","249","1.40","0.0","9,240","--","51.8","No","00:00:49.7","13","78.8","00:54:16","00:59:32","-60","161"
Running,2021-02-06 17:59:56,false,"Henrico County Running","3.01","295","00:23:17","143","163","2.4","164","213","7:45","6:10","95","105","1.26","0.0","3,872","--","59.0","No","00:23:17","1","73.4","00:23:12","00:25:03","134","210"
Running,2021-02-05 17:44:03,false,"Richmond Running","2.99","321","00:22:31","150","164","2.6","163","175","7:32","6:37","108","85","1.31","0.0","3,754","--","53.6","No","00:22:31","1","60.8","00:22:30","00:26:36","202","255"
Running,2021-02-05 17:16:40,false,"Richmond Running","1.02","55","00:04:57.3","128","139","0.5","191","223","4:51","3:40","--","--","1.74","0.0","940","--","55.4","No","00:04:57.3","1","60.8","00:04:56","00:04:57.3","213","234"
Running,2021-02-05 16:40:03,false,"Richmond Running","2.13","219","00:15:01","151","169","2.3","169","182","7:03","6:16","56","69","1.35","0.0","2,570","--","59.0","No","00:15:01","1","71.6","00:15:00","00:15:01","196","241"
Running,2021-02-04 15:57:04,false,"Henrico County Running","3.00","277","00:20:17","147","170","2.6","167","227","6:46","3:38","105","121","1.42","0.0","3,386","--","57.2","No","00:00:15.2","13","78.8","00:20:09","00:22:04","158","221"
Running,2021-02-03 15:17:41,false,"Henrico County Running","3.02","297","00:20:48","150","163","2.6","169","186","6:53","5:50","108","115","1.38","0.0","3,538","--","57.2","No","00:20:48","1","77.0","00:20:45","00:20:48","146","219"
Running,2021-02-02 15:27:30,false,"Henrico County Running","4.01","375","00:27:18","149","166","2.7","168","186","6:49","5:54","164","157","1.41","0.0","4,664","--","51.8","No","00:13:33","2","73.4","00:27:16","00:29:06","160","232"
Running,2021-02-01 15:56:25,false,"Henrico County Running","6.00","530","00:43:26","146","166","2.4","164","218","7:14","4:04","233","243","1.34","0.0","7,206","--","46.4","No","00:00:33.2","10","71.6","00:43:08","00:46:10","157","235"
Running,2021-01-30 15:14:42,false,"Henrico County Running","8.00","738","00:57:33","149","168","2.7","169","222","7:12","3:58","328","341","1.32","0.0","9,702","--","50.0","No","00:00:16.6","13","78.8","00:57:25","01:02:06","155","228"
Running,2021-01-29 08:11:26,false,"Henrico County Running","3.00","292","00:20:47","152","167","2.6","171","199","6:55","5:35","154","131","1.36","0.0","3,630","--","42.8","No","00:20:47","1","78.8","00:20:45","00:21:45","161","229"
Running,2021-01-28 16:25:18,false,"Henrico County Running","6.00","606","00:42:46","155","173","3.2","170","213","7:08","4:20","217","223","1.32","0.0","7,298","--","55.4","No","00:00:17.9","13","77.0","00:42:40","00:44:13","154","226"
Running,2021-01-27 15:15:08,false,"Henrico County Running","5.00","473","00:36:21","149","169","2.8","162","229","7:16","5:04","194","190","1.36","0.0","6,030","--","60.8","No","00:36:21","1","80.6","00:36:06","00:41:01","159","226"
Running,2021-01-26 15:38:29,false,"Henrico County Running","8.01","783","00:56:24","157","185","3.2","168","244","7:03","3:15","315","312","1.36","0.0","9,596","--","55.4","No","00:02:27.8","7","80.6","00:55:07","01:00:44","150","236"
Running,2021-01-25 12:58:21,false,"Henrico County Running","4.00","409","00:27:48","155","167","3.0","170","195","6:57","5:40","157","138","1.36","0.0","4,758","--","55.4","No","00:27:48","1","78.8","00:27:44","00:28:19","161","238"
Running,2021-01-23 11:21:54,false,"Richmond Running","3.17","232","00:17:09","147","170","2.3","186","223","5:24","4:20","16","13","1.60","0.0","3,190","--","48.2","No","00:00:36.6","4","68.0","00:17:08","00:17:09","192","210"
Running,2021-01-22 07:59:03,false,"Henrico County Running","4.00","384","00:27:19","155","173","3.0","173","211","6:50","4:11","157","148","1.36","0.0","4,732","--","55.4","No","00:00:16.7","15","80.6","00:27:13","00:30:46","160","232"
Running,2021-01-21 10:42:06,false,"Henrico County Running","3.01","293","00:21:27","148","160","2.5","167","178","7:08","6:04","138","125","1.35","0.0","3,622","--","60.8","No","00:21:27","1","82.4","00:21:22","00:22:11","160","226"
Running,2021-01-20 14:49:11,false,"Henrico County Running","5.00","441","00:33:59","146","167","2.9","171","191","6:48","5:14","121","118","1.39","0.0","5,850","--","57.2","No","00:33:59","1","78.8","00:33:53","00:37:01","154","234"
Running,2021-01-19 15:41:40,false,"Henrico County Running","6.00","466","00:40:30","143","169","2.4","166","225","6:45","3:39","210","220","1.42","0.0","6,768","--","57.2","No","00:00:33.0","14","80.6","00:40:23","00:43:13","144","232"
Running,2021-01-18 11:09:49,false,"Henrico County Running","6.00","522","00:46:16","141","158","2.3","162","182","7:43","6:22","217","197","1.29","0.0","7,626","--","68.0","No","00:22:37","2","82.4","00:45:26","00:53:01","161","229"
Running,2021-01-16 12:46:35,false,"Henrico County Running","8.00","673","01:00:37","142","162","2.6","163","235","7:34","3:45","331","328","1.29","0.0","9,990","--","53.6","No","00:00:34.7","9","80.6","01:00:05","01:02:54","160","230"
Running,2021-01-15 07:56:14,false,"Henrico County Running","6.00","614","00:43:57","155","170","3.1","169","199","7:19","5:03","226","243","1.30","0.0","7,454","--","51.8","No","00:00:17.6","12","75.2","00:43:50","00:44:19","145","225"
Running,2021-01-14 15:18:07,false,"Henrico County Running","5.00","486","00:34:35","155","166","3.0","170","190","6:55","5:37","161","141","1.37","0.0","5,916","--","59.0","No","00:34:35","1","82.4","00:34:27","00:37:57","160","243"
Running,2021-01-13 15:28:01,false,"Henrico County Running","6.00","564","00:40:24","157","180","3.2","169","237","6:44","4:02","184","174","1.41","0.0","6,894","--","57.2","No","00:00:46.4","14","75.2","00:40:16","00:43:39","157","230"
Running,2021-01-12 15:12:46,false,"Henrico County Running","4.00","400","00:29:00","152","169","2.8","168","186","7:15","6:36","125","144","1.32","0.0","4,926","--","57.2","No","00:29:00","1","80.6","00:28:56","00:29:29","175","368"
Running,2021-01-11 15:30:04,false,"Henrico County Running","8.03","737","00:55:14","154","189","3.1","172","204","6:53","4:30","315","292","1.35","0.0","9,564","--","57.2","No","00:01:32.6","11","78.8","00:55:00","01:13:54","160","233"
Running,2021-01-09 16:17:09,false,"Henrico County Running","7.23","624","00:51:54","145","166","2.4","170","220","7:11","4:25","397","390","1.31","0.0","8,888","--","57.2","No","00:00:10.1","11","80.6","00:51:14","01:13:32","132","235"
Running,2021-01-08 15:26:56,false,"Henrico County Running","6.00","568","00:41:34","152","171","3.1","173","213","6:55","4:16","246","230","1.34","0.0","7,178","--","57.2","No","00:00:16.2","12","71.6","00:41:25","00:42:54","161","236"
Running,2021-01-07 14:57:29,false,"Henrico County Running","5.00","491","00:37:17","148","159","2.6","168","178","7:28","6:40","213","197","1.28","0.0","6,344","--","59.0","No","00:37:17","1","73.4","00:37:14","00:37:56","161","229"
Running,2021-01-06 15:56:04,false,"Henrico County Running","6.00","563","00:46:03","148","177","2.5","155","220","7:41","4:09","456","489","1.34","0.0","7,250","--","53.6","No","00:01:00.0","13","77.0","00:43:05","00:50:12","106","234"
Running,2021-01-05 15:15:13,false,"Henrico County Running","4.00","422","00:29:11","156","166","3.0","169","184","7:17","5:49","148","157","1.31","0.0","4,952","--","53.6","No","00:29:11","1","77.0","00:28:59","00:48:22","142","220"
Running,2021-01-04 16:22:51,false,"Henrico County Running","8.00","666","01:06:08","138","163","2.2","146","238","8:16","3:22","289","331","1.28","0.0","9,980","--","55.4","No","00:00:47.7","20","77.0","01:05:46","01:11:52","131","222"
Running,2021-01-02 16:09:59,false,"Henrico County Running","12.00","1,077","01:30:01","150","175","2.8","162","234","7:30","4:25","449","463","1.31","0.0","14,798","--","59.0","No","00:00:33.4","12","77.0","01:29:28","01:48:20","146","221"
Running,2021-01-01 18:10:23,false,"Henrico County Running","6.00","711","00:51:55","155","186","3.2","151","175","8:39","6:39","259","233","1.23","0.0","7,978","--","51.8","No","00:25:03","2","77.0","00:48:39","00:52:47","146","233"
Running,2020-12-31 15:18:40,false,"Henrico County Running","6.00","537","00:45:30","145","171","2.4","162","232","7:35","3:52","213","236","1.29","0.0","7,430","--","62.6","No","00:00:29.7","25","73.4","00:45:16","00:47:59","199","287"
Running,2020-12-30 08:30:41,false,"Henrico County Running","6.00","598","00:45:25","149","160","2.7","169","178","7:34","5:40","236","240","1.26","0.0","7,720","--","48.2","No","00:45:25","1","78.8","00:45:24","00:45:50","157","228"
Running,2020-12-29 09:15:23,false,"Henrico County Running","8.00","708","00:56:30","150","181","2.7","170","235","7:04","4:48","322","312","1.33","0.0","9,648","--","53.6","No","00:01:59.2","10","80.6","00:56:17","01:11:54","153","230"
Running,2020-12-28 11:18:44,false,"Henrico County Running","5.03","464","00:36:33","145","161","2.5","168","186","7:16","6:09","200","180","1.32","0.0","6,188","--","57.2","No","00:36:33","1","78.8","00:36:32","00:37:41","160","238"
Running,2020-12-27 15:25:27,false,"Henrico County Running","12.00","1,108","01:24:08","153","178","3.1","169","219","7:01","4:18","436","420","1.35","0.0","14,352","--","46.4","No","00:00:25.9","10","77.0","01:23:21","02:01:03","-16","215"
Running,2020-12-25 17:45:45,false,"Bedford County Running","3.02","298","00:22:54","146","161","2.3","163","179","7:35","6:04","203","180","1.32","0.0","3,748","--","42.8","No","00:00:48.4","4","78.8","00:22:10","00:22:54","846","958"
Running,2020-12-24 18:19:05,false,"Bedford County Running","1.32","130","00:10:30","140","154","1.5","155","180","7:56","6:21","128","128","1.31","0.0","1,680","--","60.8","No","00:10:30","1","78.8","00:10:01","00:10:30","1,123","1,246"
Running,2020-12-23 13:25:23,false,"Henrico County Running","5.00","514","00:36:48","153","162","3.0","167","178","7:22","6:29","194","187","1.31","0.0","6,210","--","64.4","No","00:18:15","2","84.2","00:36:45","00:38:12","159","236"
Running,2020-12-22 16:47:30,false,"Henrico County Running","8.01","757","00:59:57","152","173","2.6","161","229","7:29","3:40","276","312","1.32","0.0","9,822","--","59.0","No","00:00:33.7","14","73.4","00:58:40","01:02:34","135","230"
Running,2020-12-21 17:21:16,false,"Henrico County Running","4.00","426","00:28:44","155","172","3.0","169","195","7:11","5:05","148","151","1.32","0.0","4,912","--","57.2","No","00:28:44","1","77.0","00:28:36","00:29:21","249","314"
Running,2020-12-20 07:33:15,false,"Henrico County Running","3.15","261","00:17:20","161","194","2.8","184","233","5:30","3:38","52","89","1.59","0.0","3,156","--","42.8","No","00:05:23.1","3","60.8","00:17:17","00:17:20","209","245"
Running,2020-12-19 15:39:57,false,"Henrico County Running","4.01","405","00:27:47","157","181","3.0","170","221","6:56","4:01","154","144","1.37","0.0","4,694","--","55.4","No","00:00:13.6","16","73.4","00:27:36","00:29:20","159","226"
Treadmill Running,2020-12-18 07:31:38,false,"Treadmill Running","3.00","295","00:23:41","141","152","2.1","166","177","7:54","6:57","--","--","1.23","0.0","3,982","--","71.6","No","00:07:37.8","3","77.0","00:23:29","00:23:41","--","--"
Running,2020-12-17 16:41:53,false,"Henrico County Running","4.00","378","00:28:06","148","161","2.5","--","--","7:01","5:28","161","164","--","0.0","4,820","--","51.8","No","00:28:06","1","78.8","00:28:02","00:29:42","156","235"
Running,2020-12-16 15:53:03,false,"Henrico County Running","6.01","608","00:42:55","155","175","2.9","--","--","7:08","4:24","249","200","--","0.0","7,244","--","50.0","No","00:01:00.0","18","77.0","00:42:44","00:45:52","161","254"
Running,2020-12-15 16:38:12,false,"Henrico County Running","4.00","360","00:28:20","144","157","2.3","--","--","7:05","5:11","157","148","--","0.0","4,814","--","51.8","No","00:28:20","1","80.6","00:28:13","00:29:28","161","238"
Running,2020-12-14 16:30:58,false,"Henrico County Running","9.01","779","01:15:00","140","175","2.4","--","--","8:20","3:45","328","364","--","0.0","10,724","--","50.0","No","00:00:03.4","20","78.8","01:04:11","01:30:49","131","231"
Running,2020-12-12 12:15:26,false,"Henrico County Running","4.00","438","00:29:16","158","175","3.1","--","--","7:19","5:32","151","154","--","0.0","5,032","--","64.4","No","00:14:16","2","78.8","00:28:30","00:29:49","152","299"
Running,2020-12-11 15:34:52,false,"Henrico County Running","10.00","966","01:09:09","159","185","3.2","--","--","6:55","4:19","331","331","--","0.0","11,832","--","62.6","No","00:01:14.4","12","77.0","01:08:24","01:22:49","150","224"
Running,2020-12-10 15:34:19,false,"Henrico County Running","4.00","379","00:26:37","152","172","2.9","--","--","6:39","5:36","141","157","--","0.0","4,620","--","57.2","No","00:26:37","1","77.0","00:26:32","00:27:30","153","218"
Running,2020-12-09 16:09:32,false,"Henrico County Running","8.00","761","00:52:17","164","189","3.6","--","--","6:32","4:06","328","341","--","0.0","9,160","--","51.8","No","00:01:16.4","12","78.8","00:52:07","00:57:52","157","239"
Running,2020-12-08 15:35:50,false,"Henrico County Running","4.00","386","00:27:17","153","169","2.9","--","--","6:49","5:52","151","151","--","0.0","4,722","--","57.2","No","00:27:17","1","73.4","00:27:01","00:28:12","161","234"
Running,2020-12-07 15:39:56,false,"Henrico County Running","8.00","839","01:00:49","155","192","3.4","--","--","7:36","4:32","315","322","--","0.0","9,596","--","44.6","No","00:06:44.5","4","82.4","00:56:01","01:12:01","263","423"
Running,2020-12-04 15:14:44,false,"Henrico County Running","5.32","561","00:37:54","159","178","3.3","164","235","7:07","3:40","226","207","1.38","0.0","6,348","--","64.4","No","00:00:14.6","11","77.0","00:36:38","00:39:24","158","228"
Running,2020-12-03 14:56:19,false,"Henrico County Running","4.03","419","00:28:01","157","171","3.0","169","186","6:57","5:45","95","108","1.37","0.0","4,772","--","60.8","No","00:28:01","1","77.0","00:27:55","00:30:04","159","220"
Running,2020-12-02 15:45:29,false,"Henrico County Running","8.00","827","01:06:12","147","171","3.0","146","230","8:17","2:59","302","328","1.29","0.0","9,926","--","50.0","No","00:01:08.0","18","78.8","00:59:27","01:14:50","-211","138"
Running,2020-12-01 15:11:36,false,"Henrico County Running","4.00","373","00:28:31","146","165","2.4","167","213","7:08","6:02","128","151","1.35","0.0","4,828","--","57.2","No","00:28:31","1","80.6","00:28:23","00:31:16","145","224"
